"cn","Aou","GL.mean.PopEst","GL.med.PopEst","GL.80LCI.PopEst","GL.80UCI.PopEst","GL.95LCI.PopEst","GL.95UCI.PopEst","WH.mean.PopEst","WH.med.PopEst","WH.80LCI.PopEst","WH.80UCI.PopEst","WH.95LCI.PopEst","WH.95UCI.PopEst","USCAN.mean.PopEst","USCAN.med.PopEst","USCAN.80LCI.PopEst","USCAN.80UCI.PopEst","USCAN.95LCI.PopEst","USCAN.95UCI.PopEst","rounded.GL.mean.PopEst","rounded.GL.med.PopEst","rounded.GL.80LCI.PopEst","rounded.GL.80UCI.PopEst","rounded.GL.95LCI.PopEst","rounded.GL.95UCI.PopEst","rounded.WH.mean.PopEst","rounded.WH.med.PopEst","rounded.WH.80LCI.PopEst","rounded.WH.80UCI.PopEst","rounded.WH.95LCI.PopEst","rounded.WH.95UCI.PopEst","rounded.USCAN.mean.PopEst","rounded.USCAN.med.PopEst","rounded.USCAN.80LCI.PopEst","rounded.USCAN.80UCI.PopEst","rounded.USCAN.95LCI.PopEst","rounded.USCAN.95UCI.PopEst","PS.Score","PS.80LCI.Score","PS.80UCI.Score","PS.95LCI.Score","PS.95UCI.Score","availability","edr"
"Brown Thrasher",7050,37944997.76,37922976,36762820.9,39376909.5,35981517.625,39811906.5,37944997.76,37922976,36762820.9,39376909.5,35981517.625,39811906.5,37944997.76,37922976,36762820.9,39376909.5,35981517.625,39811906.5,37900000,37900000,36800000,39400000,3.6e+07,39800000,37900000,37900000,36800000,39400000,3.6e+07,39800000,37900000,37900000,36800000,39400000,3.6e+07,39800000,2,2,2,2,2,TRUE,TRUE
"Long-billed Thrasher",7060,299138.592684439,289088.654680719,209000,404419.714817111,146993.490390577,478967.839429634,299138.592684439,289088.654680719,209000,404419.714817111,146993.490390577,478967.839429634,96502.11,93260,67423.4,130465.8,47420.1,154515.025,299000,289000,209000,404000,147000,479000,299000,289000,209000,404000,147000,479000,96500,93300,67400,130000,47400,155000,4,4,4,4,4,FALSE,FALSE
"Curve-billed Thrasher",7070,6705769.28195176,6495701.41391738,5076377.87635154,8249142.5006931,4741926.80898253,10073658.3032991,6705769.28195176,6495701.41391738,5076377.87635154,8249142.5006931,4741926.80898253,10073658.3032991,2418770.98,2342999.5,1831049.5,2975465.7,1710413,3633568.55,6710000,6500000,5080000,8250000,4740000,10100000,6710000,6500000,5080000,8250000,4740000,10100000,2420000,2340000,1830000,2980000,1710000,3630000,2,2,2,3,2,TRUE,TRUE
"Bendire's Thrasher",7080,64713.7922556853,59985.8635525507,44908.1745543946,92841.6717885679,30184.1118623233,113519.422249539,64713.7922556853,59985.8635525507,44908.1745543946,92841.6717885679,30184.1118623233,113519.422249539,52644.67,48798.5,36532.8,75526.7,24554.775,92348.0499999998,64700,60000,44900,92800,30200,114000,64700,60000,44900,92800,30200,114000,52600,48800,36500,75500,24600,92300,4,5,4,5,4,FALSE,FALSE
"California Thrasher",7100,181475.274212369,149546.091015169,100514.819136523,312980.980163361,83795.04084014,410803.617269545,181475.274212369,149546.091015169,100514.819136523,312980.980163361,83795.04084014,410803.617269545,155524.31,128161,86141.2,268224.7,71812.35,352058.7,181000,150000,101000,313000,83800,411000,181000,150000,101000,313000,83800,411000,156000,128000,86100,268000,71800,352000,4,4,4,4,4,FALSE,TRUE
"LeConte's Thrasher",7110,59343.5884567127,55818.0677540778,33093.7264742785,89216.8130489335,23785.3199498118,108658.500627353,59343.5884567127,55818.0677540778,33093.7264742785,89216.8130489335,23785.3199498118,108658.500627353,47296.84,44487,26375.7,71105.8,18956.9,86600.825,59300,55800,33100,89200,23800,109000,59300,55800,33100,89200,23800,109000,47300,44500,26400,71100,19000,86600,4,5,4,5,4,FALSE,FALSE
"Crissal Thrasher",7120,544414.94832367,533521.552810688,401337.78674061,674807.663221578,322759.705066801,783732.165364255,544414.94832367,533521.552810688,401337.78674061,674807.663221578,322759.705066801,783732.165364255,215969.41,211648,159210.7,267696.2,128038.775,310906.55,544000,534000,401000,675000,323000,784000,544000,534000,401000,675000,323000,784000,216000,212000,159000,268000,128000,311000,3,4,3,4,3,TRUE,TRUE
"Cactus Wren",7130,9767413.77287658,9683485.45283904,7861030.73674331,11544754.8099484,6855000.29328953,12137741.2013139,9767413.77287658,9683485.45283904,7861030.73674331,11544754.8099484,6855000.29328953,12137741.2013139,4162871.75,4127101.5,3350371.3,4920374.5,2921601.125,5173105.3,9770000,9680000,7860000,11500000,6860000,12100000,9770000,9680000,7860000,11500000,6860000,12100000,4160000,4130000,3350000,4920000,2920000,5170000,2,2,2,2,2,TRUE,TRUE
"Rock Wren",7150,5747258.83544988,5758087.67900567,5246558.3626047,6195101.45906512,4953941.46852202,6515290.25938935,5747258.83544988,5758087.67900567,5246558.3626047,6195101.45906512,4953941.46852202,6515290.25938935,4254120.99,4262136.5,3883502.5,4585614.1,3666907.475,4822617.85,5750000,5760000,5250000,6200000,4950000,6520000,5750000,5760000,5250000,6200000,4950000,6520000,4250000,4260000,3880000,4590000,3670000,4820000,2,2,2,3,2,TRUE,TRUE
"Canyon Wren",7170,477323.985239852,479284.870848708,397706.863468635,560997.78597786,362781.512915129,607501.512915129,477323.985239852,479284.870848708,397706.863468635,560997.78597786,362781.512915129,607501.512915129,323387,324715.5,269446.4,380076,245784.475,411582.275,477000,479000,398000,561000,363000,608000,477000,479000,398000,561000,363000,608000,323000,325000,269000,380000,246000,412000,4,4,3,4,3,TRUE,TRUE
"Carolina Wren",7180,205375079.887892,204947130.044843,199084988.452915,211954866.928251,195620781.950673,213073212.94843,205375079.887892,204947130.044843,199084988.452915,211954866.928251,195620781.950673,213073212.94843,183194571.26,182812840,177583809.7,189063741.3,174493737.5,190061305.95,2.05e+08,2.05e+08,1.99e+08,2.12e+08,1.96e+08,2.13e+08,2.05e+08,2.05e+08,1.99e+08,2.12e+08,1.96e+08,2.13e+08,1.83e+08,1.83e+08,1.78e+08,1.89e+08,1.74e+08,1.9e+08,1,1,1,1,1,TRUE,TRUE
"Bewick's Wren",7190,42428421.7731786,42265757.935953,38473622.4304293,46124194.3784086,36922932.5269193,47672551.8458957,42428421.7731786,42265757.935953,38473622.4304293,46124194.3784086,36922932.5269193,47672551.8458957,30340564.41,30224243.5,27512487.4,32983411.4,26403589.05,34090641.825,42400000,42300000,38500000,46100000,36900000,47700000,42400000,42300000,38500000,46100000,36900000,47700000,30300000,30200000,27500000,3.3e+07,26400000,34100000,2,2,2,2,2,TRUE,TRUE
"House Wren",7210,357877065.360444,359071090.573013,344398770.425139,372354429.574861,335641584.658041,378820480.406654,357877065.360444,359071090.573013,344398770.425139,372354429.574861,335641584.658041,378820480.406654,96805746.18,97128730,93159867.4,100721873.2,90791048.65,102470939.95,3.58e+08,3.59e+08,3.44e+08,3.72e+08,3.36e+08,3.79e+08,3.58e+08,3.59e+08,3.44e+08,3.72e+08,3.36e+08,3.79e+08,96800000,97100000,93200000,1.01e+08,90800000,1.02e+08,1,1,1,1,1,TRUE,TRUE
"Pacific Wren",7221,45624827.66,45478237.5,37678627.6,53403489.6,33934012.3,59214120.75,45624827.66,45478237.5,37678627.6,53403489.6,33934012.3,59214120.75,45624827.66,45478237.5,37678627.6,53403489.6,33934012.3,59214120.75,45600000,45500000,37700000,53400000,33900000,59200000,45600000,45500000,37700000,53400000,33900000,59200000,45600000,45500000,37700000,53400000,33900000,59200000,2,2,1,2,1,TRUE,TRUE
"Winter Wren",7222,23992590.97,24000945.5,22185034.6,26036335.9,20823895.05,26512018.875,23992590.97,24000945.5,22185034.6,26036335.9,20823895.05,26512018.875,23992590.97,24000945.5,22185034.6,26036335.9,20823895.05,26512018.875,2.4e+07,2.4e+07,22200000,2.6e+07,20800000,26500000,2.4e+07,2.4e+07,22200000,2.6e+07,20800000,26500000,2.4e+07,2.4e+07,22200000,2.6e+07,20800000,26500000,2,2,2,2,2,TRUE,TRUE
"Sedge Wren",7240,35569749.6503497,35452085.6643357,31856258.041958,39361880.0699301,30863899.6503497,41277419.8426573,35569749.6503497,35452085.6643357,31856258.041958,39361880.0699301,30863899.6503497,41277419.8426573,10172948.4,10139296.5,9110889.8,11257497.7,8827075.3,11805342.075,35600000,35500000,31900000,39400000,30900000,41300000,35600000,35500000,31900000,39400000,30900000,41300000,10200000,10100000,9110000,11300000,8830000,11800000,2,2,2,2,2,TRUE,TRUE
"Marsh Wren",7250,21281422.7639814,21252295.0736927,17400273.5715728,26207022.5116091,15759164.5972138,28490564.8849182,21281422.7639814,21252295.0736927,17400273.5715728,26207022.5116091,15759164.5972138,28490564.8849182,21081377.39,21052523.5,17236711,25960676.5,15611028.45,28222753.575,21300000,21300000,17400000,26200000,15800000,28500000,21300000,21300000,17400000,26200000,15800000,28500000,21100000,21100000,17200000,2.6e+07,15600000,28200000,2,2,2,2,2,TRUE,TRUE
"Brown Creeper",7260,28466125.4242892,28435460.1057968,26272190.1035927,30449412.6074499,25820930.818823,31937050.9973551,28466125.4242892,28435460.1057968,26272190.1035927,30449412.6074499,25820930.818823,31937050.9973551,25830162.21,25802336.5,23839385.3,27629797,23429912.625,28979680.075,28500000,28400000,26300000,30400000,25800000,31900000,28500000,28400000,26300000,30400000,25800000,31900000,25800000,25800000,23800000,27600000,23400000,2.9e+07,2,2,2,2,2,TRUE,TRUE
"White-breasted Nuthatch",7270,63184107.9401993,63419869.8781838,60045846.8438538,65909110.1882614,58345377.6854928,67700860.1052049,63184107.9401993,63419869.8781838,60045846.8438538,65909110.1882614,58345377.6854928,67700860.1052049,57055249.47,57268142.5,54221399.7,59515926.5,52685876.05,61133876.675,63200000,63400000,6e+07,65900000,58300000,67700000,63200000,63400000,6e+07,65900000,58300000,67700000,57100000,57300000,54200000,59500000,52700000,61100000,1,1,1,1,1,TRUE,TRUE
"Red-breasted Nuthatch",7280,56607257.58,56762371.5,53388855.1,59324207.9,52228332.175,60701428.65,56607257.58,56762371.5,53388855.1,59324207.9,52228332.175,60701428.65,56607257.58,56762371.5,53388855.1,59324207.9,52228332.175,60701428.65,56600000,56800000,53400000,59300000,52200000,60700000,56600000,56800000,53400000,59300000,52200000,60700000,56600000,56800000,53400000,59300000,52200000,60700000,1,1,1,1,1,TRUE,TRUE
"Brown-headed Nuthatch",7290,28181522.0364437,28046551.8622347,26275079.3952743,30348301.361634,25391156.2875451,31314564.7777333,28181522.0364437,28046551.8622347,26275079.3952743,30348301.361634,25391156.2875451,31314564.7777333,28147704.21,28012896,26243549.3,30311883.4,25360686.9,31276987.3,28200000,2.8e+07,26300000,30300000,25400000,31300000,28200000,2.8e+07,26300000,30300000,25400000,31300000,28100000,2.8e+07,26200000,30300000,25400000,31300000,2,2,2,2,2,TRUE,TRUE
"Pygmy Nuthatch",7300,16468694.2322004,16376535.5991069,13737569.0895559,19656255.8918383,12357354.5956338,21411993.7670553,16468694.2322004,16376535.5991069,13737569.0895559,19656255.8918383,12357354.5956338,21411993.7670553,13277061.29,13202763,11075228.2,15846873.5,9962499.275,17262349.375,16500000,16400000,13700000,19700000,12400000,21400000,16500000,16400000,13700000,19700000,12400000,21400000,13300000,13200000,11100000,15800000,9960000,17300000,2,2,2,2,2,TRUE,TRUE
"Tufted Titmouse",7310,147666521.12,147650232,143348898.2,151545399.8,140839144.225,154074162.725,147666521.12,147650232,143348898.2,151545399.8,140839144.225,154074162.725,147666521.12,147650232,143348898.2,151545399.8,140839144.225,154074162.725,1.48e+08,1.48e+08,1.43e+08,1.52e+08,1.41e+08,1.54e+08,1.48e+08,1.48e+08,1.43e+08,1.52e+08,1.41e+08,1.54e+08,1.48e+08,1.48e+08,1.43e+08,1.52e+08,1.41e+08,1.54e+08,1,1,1,1,1,TRUE,TRUE
"Black-crested Titmouse",7320,4803578.30819171,4791450.25778117,3925299.9809051,5724738.97269429,3448453.4561772,6241407.77162498,4803578.30819171,4791450.25778117,3925299.9809051,5724738.97269429,3448453.4561772,6241407.77162498,2515633.96,2509282.5,2055679.6,2998045.8,1805955.075,3268625.25,4800000,4790000,3930000,5720000,3450000,6240000,4800000,4790000,3930000,5720000,3450000,6240000,2520000,2510000,2060000,3e+06,1810000,3270000,3,3,2,3,2,TRUE,TRUE
"Oak Titmouse",7330,10858816.9168265,10854892.7886243,8640689.19986457,12682632.3214084,7700617.73501862,14443868.4121431,10858816.9168265,10854892.7886243,8640689.19986457,12682632.3214084,7700617.73501862,14443868.4121431,9621997.67,9618520.5,7656514.7,11238080.5,6823517.375,12798711.8,10900000,10900000,8640000,12700000,7700000,14400000,10900000,10900000,8640000,12700000,7700000,14400000,9620000,9620000,7660000,11200000,6820000,12800000,2,2,2,2,2,TRUE,TRUE
"Juniper Titmouse",7331,3033792.58960934,3051137.23318566,2593480.97060008,3493237.5151027,2320077.25030205,3719727.27043899,3033792.58960934,3051137.23318566,2593480.97060008,3493237.5151027,2320077.25030205,3719727.27043899,3013162.8,3030389.5,2575845.3,3469483.5,2304300.725,3694433.125,3030000,3050000,2590000,3490000,2320000,3720000,3030000,3050000,2590000,3490000,2320000,3720000,3010000,3030000,2580000,3470000,2300000,3690000,3,3,3,3,3,TRUE,TRUE
"Bridled Titmouse",7340,434944.137415982,417513.069454817,237052.277819268,703613.144137416,142334.204630321,810848.020911127,434944.137415982,417513.069454817,237052.277819268,703613.144137416,142334.204630321,810848.020911127,58239.02,55905,31741.3,94213.8,19058.55,108572.55,435000,418000,237000,704000,142000,811000,435000,418000,237000,704000,142000,811000,58200,55900,31700,94200,19100,109000,4,4,3,4,3,FALSE,FALSE
"Black-capped Chickadee",7350,169362071.96,169036374.5,163821679.4,175589252.3,160628556.05,180074305.75,169362071.96,169036374.5,163821679.4,175589252.3,160628556.05,180074305.75,169362071.96,169036374.5,163821679.4,175589252.3,160628556.05,180074305.75,1.69e+08,1.69e+08,1.64e+08,1.76e+08,1.61e+08,1.8e+08,1.69e+08,1.69e+08,1.64e+08,1.76e+08,1.61e+08,1.8e+08,1.69e+08,1.69e+08,1.64e+08,1.76e+08,1.61e+08,1.8e+08,1,1,1,1,1,TRUE,TRUE
"Carolina Chickadee",7360,173288151.64,173188372,165875563.8,181198402,162901514.975,184101506.775,173288151.64,173188372,165875563.8,181198402,162901514.975,184101506.775,173288151.64,173188372,165875563.8,181198402,162901514.975,184101506.775,1.73e+08,1.73e+08,1.66e+08,1.81e+08,1.63e+08,1.84e+08,1.73e+08,1.73e+08,1.66e+08,1.81e+08,1.63e+08,1.84e+08,1.73e+08,1.73e+08,1.66e+08,1.81e+08,1.63e+08,1.84e+08,1,1,1,1,1,TRUE,TRUE
"Mountain Chickadee",7380,25206943.09,25404099,22431701.5,27572614.7,21774484.125,29250556.3,25206943.09,25404099,22431701.5,27572614.7,21774484.125,29250556.3,25206943.09,25404099,22431701.5,27572614.7,21774484.125,29250556.3,25200000,25400000,22400000,27600000,21800000,29300000,25200000,25400000,22400000,27600000,21800000,29300000,25200000,25400000,22400000,27600000,21800000,29300000,2,2,2,2,2,TRUE,TRUE
"Boreal Chickadee",7400,71631720.65,71325537.5,64037075.1,79354611.1,61515682.7,82193369.65,71631720.65,71325537.5,64037075.1,79354611.1,61515682.7,82193369.65,71631720.65,71325537.5,64037075.1,79354611.1,61515682.7,82193369.65,71600000,71300000,6.4e+07,79400000,61500000,82200000,71600000,71300000,6.4e+07,79400000,61500000,82200000,71600000,71300000,6.4e+07,79400000,61500000,82200000,1,1,1,1,1,TRUE,TRUE
"Chestnut-backed Chickadee",7410,80150570.39,78819718,71683856.9,92634499.2,64833665.65,95380492.05,80150570.39,78819718,71683856.9,92634499.2,64833665.65,95380492.05,80150570.39,78819718,71683856.9,92634499.2,64833665.65,95380492.05,80200000,78800000,71700000,92600000,64800000,95400000,80200000,78800000,71700000,92600000,64800000,95400000,80200000,78800000,71700000,92600000,64800000,95400000,1,1,1,1,1,TRUE,TRUE
"Wrentit",7420,6688204.88249812,6655278.46335444,5532252.17297993,8250221.16106879,4827241.36173409,8803353.55188325,6688204.88249812,6655278.46335444,5532252.17297993,8250221.16106879,4827241.36173409,8803353.55188325,6232738.13,6202054,5155505.8,7688381.1,4498506.225,8203845.175,6690000,6660000,5530000,8250000,4830000,8800000,6690000,6660000,5530000,8250000,4830000,8800000,6230000,6200000,5160000,7690000,4500000,8200000,2,2,2,3,2,TRUE,TRUE
"Bushtit",7430,57006551.336225,56361727.9977613,50519463.1313838,63964097.1036799,46090450.1888904,69012769.8334966,57006551.336225,56361727.9977613,50519463.1313838,63964097.1036799,46090450.1888904,69012769.8334966,40742582.24,40281727,36106260.3,45715140.2,32940844.75,49323426.6,5.7e+07,56400000,50500000,6.4e+07,46100000,6.9e+07,5.7e+07,56400000,50500000,6.4e+07,46100000,6.9e+07,40700000,40300000,36100000,45700000,32900000,49300000,1,1,1,2,1,TRUE,TRUE
"Verdin",7460,48758710.5801236,48390221.1126961,39809312.1730861,58469982.6438421,34927245.7203994,63189639.6814075,48758710.5801236,48390221.1126961,39809312.1730861,58469982.6438421,34927245.7203994,63189639.6814075,20507913.67,20352927,16743796.7,24592474.7,14690399.55,26577562.45,48800000,48400000,39800000,58500000,34900000,63200000,48800000,48400000,39800000,58500000,34900000,63200000,20500000,20400000,16700000,24600000,14700000,26600000,2,2,1,2,1,TRUE,TRUE
"Arctic Warbler",7470,126419123.6,119926220,60306911,195898270,48079687.25,248334186.75,12641912.36,11992622,6030691.1,19589827,4807968.725,24833418.675,12641912.36,11992622,6030691.1,19589827,4807968.725,24833418.675,1.26e+08,1.2e+08,60300000,1.96e+08,48100000,2.48e+08,12600000,1.2e+07,6030000,19600000,4810000,24800000,12600000,1.2e+07,6030000,19600000,4810000,24800000,1,1,1,2,1,TRUE,TRUE
"Golden-crowned Kinglet",7480,190979470.903213,190989933.319863,176059797.837947,205267425.944635,169137685.214185,208955438.548192,190979470.903213,190989933.319863,176059797.837947,205267425.944635,169137685.214185,208955438.548192,189031480.3,189041836,174263987.9,203173698.2,167412480.825,206824093.075,1.91e+08,1.91e+08,1.76e+08,2.05e+08,1.69e+08,2.09e+08,1.91e+08,1.91e+08,1.76e+08,2.05e+08,1.69e+08,2.09e+08,1.89e+08,1.89e+08,1.74e+08,2.03e+08,1.67e+08,2.07e+08,1,1,1,1,1,TRUE,TRUE
"Ruby-crowned Kinglet",7490,217251677.24,216466177.5,203015828.5,232205656.9,197146354.675,240590858.175,217251677.24,216466177.5,203015828.5,232205656.9,197146354.675,240590858.175,217251677.24,216466177.5,203015828.5,232205656.9,197146354.675,240590858.175,2.17e+08,2.16e+08,2.03e+08,2.32e+08,1.97e+08,2.41e+08,2.17e+08,2.16e+08,2.03e+08,2.32e+08,1.97e+08,2.41e+08,2.17e+08,2.16e+08,2.03e+08,2.32e+08,1.97e+08,2.41e+08,1,1,1,1,1,TRUE,TRUE
"Blue-gray Gnatcatcher",7510,332156394.151967,332489521.709634,318251081.953867,346285187.109905,312053633.616011,354940545.793759,332156394.151967,332489521.709634,318251081.953867,346285187.109905,312053633.616011,354940545.793759,244799262.49,245044777.5,234551047.4,255212182.9,229983527.975,261591182.25,3.32e+08,3.32e+08,3.18e+08,3.46e+08,3.12e+08,3.55e+08,3.32e+08,3.32e+08,3.18e+08,3.46e+08,3.12e+08,3.55e+08,2.45e+08,2.45e+08,2.35e+08,2.55e+08,2.3e+08,2.62e+08,1,1,1,1,1,TRUE,TRUE
"Black-tailed Gnatcatcher",7520,38712137.7785168,38001912.2048553,31127131.0276023,47143718.9890256,29122508.4802128,50515964.5826405,38712137.7785168,38001912.2048553,31127131.0276023,47143718.9890256,29122508.4802128,50515964.5826405,11640739.83,11427175,9359928.3,14176116.3,8757138.3,15190150.55,38700000,3.8e+07,31100000,47100000,29100000,50500000,38700000,3.8e+07,31100000,47100000,29100000,50500000,11600000,11400000,9360000,14200000,8760000,15200000,2,2,2,2,1,TRUE,TRUE
"California Gnatcatcher",7530,187631.3174946,160518.358531317,0,350440.60475162,0,517671.166306695,187631.3174946,160518.358531317,0,350440.60475162,0,517671.166306695,8687.33,7432,0,16225.4,0,23968.175,188000,161000,0,350000,0,518000,188000,161000,0,350000,0,518000,8690,7430,0,16200,0,24000,4,5,4,5,3,FALSE,FALSE
"Townsend's Solitaire",7540,3719539.30666108,3724527.12609971,3376122.11981567,4125074.88479263,3092671.89463762,4340580.64516129,3719539.30666108,3724527.12609971,3376122.11981567,4125074.88479263,3092671.89463762,4340580.64516129,3551416.13,3556178.5,3223521.4,3938621.5,2952883.125,4144386.4,3720000,3720000,3380000,4130000,3090000,4340000,3720000,3720000,3380000,4130000,3090000,4340000,3550000,3560000,3220000,3940000,2950000,4140000,3,3,3,3,3,TRUE,TRUE
"Wood Thrush",7550,32630864.85,32676725,31410152.3,33765789,30916129.925,34228944.425,32630864.85,32676725,31410152.3,33765789,30916129.925,34228944.425,32630864.85,32676725,31410152.3,33765789,30916129.925,34228944.425,32600000,32700000,31400000,33800000,30900000,34200000,32600000,32700000,31400000,33800000,30900000,34200000,32600000,32700000,31400000,33800000,30900000,34200000,2,2,2,2,2,TRUE,TRUE
"Veery",7560,38451689.76,38460515,36233321.7,40635896.2,35232530.575,41770779.75,38451689.76,38460515,36233321.7,40635896.2,35232530.575,41770779.75,38451689.76,38460515,36233321.7,40635896.2,35232530.575,41770779.75,38500000,38500000,36200000,40600000,35200000,41800000,38500000,38500000,36200000,40600000,35200000,41800000,38500000,38500000,36200000,40600000,35200000,41800000,2,2,2,2,2,TRUE,TRUE
"Gray-cheeked Thrush",7570,79648863.3777778,77947414.4444444,66724919.4444444,96293200.5555556,60718650.6388889,103446853.833333,71683977.04,70152673,60052427.5,86663880.5,54646785.575,93102168.45,71683977.04,70152673,60052427.5,86663880.5,54646785.575,93102168.45,79600000,77900000,66700000,96300000,60700000,1.03e+08,71700000,70200000,60100000,86700000,54600000,93100000,71700000,70200000,60100000,86700000,54600000,93100000,1,1,1,1,1,TRUE,TRUE
"Swainson's Thrush",7580,491136187.25,488983213.5,467318035.6,515374022.1,458232906.675,529385273.475,491136187.25,488983213.5,467318035.6,515374022.1,458232906.675,529385273.475,491136187.25,488983213.5,467318035.6,515374022.1,458232906.675,529385273.475,4.91e+08,4.89e+08,4.67e+08,5.15e+08,4.58e+08,5.29e+08,4.91e+08,4.89e+08,4.67e+08,5.15e+08,4.58e+08,5.29e+08,4.91e+08,4.89e+08,4.67e+08,5.15e+08,4.58e+08,5.29e+08,1,1,1,1,1,TRUE,TRUE
"Hermit Thrush",7590,109080925.412541,107635564.056406,95116258.7258726,124293245.324532,92486431.4431443,131867196.044604,109080925.412541,107635564.056406,95116258.7258726,124293245.324532,92486431.4431443,131867196.044604,109070017.32,107624800.5,95106747.1,124280816,92477182.8,131854009.325,1.09e+08,1.08e+08,95100000,1.24e+08,92500000,1.32e+08,1.09e+08,1.08e+08,95100000,1.24e+08,92500000,1.32e+08,1.09e+08,1.08e+08,95100000,1.24e+08,92500000,1.32e+08,1,1,1,1,1,TRUE,TRUE
"American Robin",7610,998975904.495309,999011628.002887,978141649.5515,1019432430.14744,970808831.709455,1031189444.04062,998975904.495309,999011628.002887,978141649.5515,1019432430.14744,970808831.709455,1031189444.04062,968906729.77,968941378,948699585.9,988747514,941587485.875,1000150641.775,9.99e+08,9.99e+08,9.78e+08,1.02e+09,9.71e+08,1.03e+09,9.99e+08,9.99e+08,9.78e+08,1.02e+09,9.71e+08,1.03e+09,9.69e+08,9.69e+08,9.49e+08,9.89e+08,9.42e+08,1e+09,1,1,1,1,1,TRUE,TRUE
"Varied Thrush",7630,58332562.17,58461004,51464931.7,65433789.2,47943794.2,70128288.75,58332562.17,58461004,51464931.7,65433789.2,47943794.2,70128288.75,58332562.17,58461004,51464931.7,65433789.2,47943794.2,70128288.75,58300000,58500000,51500000,65400000,47900000,70100000,58300000,58500000,51500000,65400000,47900000,70100000,58300000,58500000,51500000,65400000,47900000,70100000,1,1,1,2,1,TRUE,TRUE
"Bluethroat",7640,20149912.0689655,20023672.4137931,8106275.86206897,33242168.9655172,5437076.72413793,41489628.4482758,584347.45,580686.5,235082,964022.9,157675.225,1203199.225,584347.45,580686.5,235082,964022.9,157675.225,1203199.225,20100000,2e+07,8110000,33200000,5440000,41500000,584000,581000,235000,964000,158000,1200000,584000,581000,235000,964000,158000,1200000,2,2,2,2,2,FALSE,FALSE
"Northern Wheatear",7650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,FALSE,FALSE
"Eastern Bluebird",7660,132637874.357208,132697948.232323,128516331.726354,136893358.35629,126482473.599633,139380170.081497,132637874.357208,132697948.232323,128516331.726354,136893358.35629,126482473.599633,139380170.081497,115554116.14,115606452.5,111963428.2,119261493.8,110191531,121428004.175,1.33e+08,1.33e+08,1.29e+08,1.37e+08,1.26e+08,1.39e+08,1.33e+08,1.33e+08,1.29e+08,1.37e+08,1.26e+08,1.39e+08,1.16e+08,1.16e+08,1.12e+08,1.19e+08,1.1e+08,1.21e+08,1,1,1,1,1,TRUE,TRUE
"Western Bluebird",7670,30382378.0838146,29974042.6477121,26834597.8083815,34921129.8682067,25289379.1648156,36246089.404709,30382378.0838146,29974042.6477121,26834597.8083815,34921129.8682067,25289379.1648156,36246089.404709,20517219.92,20241471,18121403.9,23582239,17077917.75,24476984.175,30400000,3e+07,26800000,34900000,25300000,36200000,30400000,3e+07,26800000,34900000,25300000,36200000,20500000,20200000,18100000,23600000,17100000,24500000,2,2,2,2,2,TRUE,TRUE
"Mountain Bluebird",7680,23399033.65,23460298.5,21451949.6,25575518.7,20901544.025,26876033.075,23399033.65,23460298.5,21451949.6,25575518.7,20901544.025,26876033.075,23399033.65,23460298.5,21451949.6,25575518.7,20901544.025,26876033.075,23400000,23500000,21500000,25600000,20900000,26900000,23400000,23500000,21500000,25600000,20900000,26900000,23400000,23500000,21500000,25600000,20900000,26900000,2,2,2,2,2,TRUE,TRUE
"Eurasian Collared-Dove",22860,709369243.82716,710569619.341564,663565312.757202,748747613.168724,641332113.683128,777853797.839506,35504989.9588054,35565070.545829,33212434.8094748,37475936.1483007,32099629.9948507,38932744.1555098,34475345.25,34533683.5,32249274.2,36389134,31168740.725,37803694.575,7.09e+08,7.11e+08,6.64e+08,7.49e+08,6.41e+08,7.78e+08,35500000,35600000,33200000,37500000,32100000,38900000,34500000,34500000,32200000,36400000,31200000,37800000,1,1,1,1,1,TRUE,TRUE
